GRAPH_ID,TIMESTAMP,NODE_INDEX,STATION_ID,RAIN_MM,FLOW,WATER_LEVEL,RAIN_MASK,FLOW_MASK,WATER_LEVEL_MASK
B035,2023-05-23 07:00:00,0,810G0060,3.262733056,,260.38,1,0,1
B035,2023-05-23 08:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 09:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 10:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 11:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 12:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 13:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 14:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 15:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 16:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 17:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 18:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 19:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 20:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-23 21:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-23 22:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-23 23:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 00:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 01:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 02:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 03:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 04:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 05:00:00,0,810G0060,0.04057817269,,260.37,1,0,1
B035,2023-05-24 06:00:00,0,810G0060,0.04110355744,,260.37,1,0,1
B035,2023-05-24 07:00:00,0,810G0060,0.2452240793,,260.37,1,0,1
B035,2023-05-24 08:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 09:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 10:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 11:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 12:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 13:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 14:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 15:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 16:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 17:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 18:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 19:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 20:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 21:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 22:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-24 23:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-25 00:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-25 01:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-25 02:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-25 03:00:00,0,810G0060,0,,260.37,1,0,1
B035,2023-05-25 04:00:00,0,810G0060,0.05257230074,,260.37,1,0,1
B035,2023-05-25 05:00:00,0,810G0060,0.04057817269,,260.37,1,0,1
B035,2023-05-25 06:00:00,0,810G0060,0.9448128334,,260.37,1,0,1
B035,2023-05-25 07:00:00,0,810G0060,1.27220205,,260.37,1,0,1
B035,2023-05-25 08:00:00,0,810G0060,1.50349866,,260.38,1,0,1
B035,2023-05-25 09:00:00,0,810G0060,0.781868462,,260.44,1,0,1
B035,2023-05-25 10:00:00,0,810G0060,0.1174525112,,260.43,1,0,1
B035,2023-05-25 11:00:00,0,810G0060,0.2840590141,,260.49,1,0,1
B035,2023-05-25 12:00:00,0,810G0060,1.148700061,,260.5,1,0,1
B035,2023-05-25 13:00:00,0,810G0060,3.561191049,,260.49,1,0,1
B035,2023-05-25 14:00:00,0,810G0060,3.607357061,,260.48,1,0,1
B035,2023-05-25 15:00:00,0,810G0060,0.33343955,,260.72,1,0,1
B035,2023-05-25 16:00:00,0,810G0060,0.06466200243,,260.85,1,0,1
B035,2023-05-25 17:00:00,0,810G0060,0,,260.83,1,0,1
B035,2023-05-25 18:00:00,0,810G0060,0.02855831006,,260.78,1,0,1
B035,2023-05-25 19:00:00,0,810G0060,0.1840030526,,260.72,1,0,1
B035,2023-05-25 20:00:00,0,810G0060,0,,260.66,1,0,1
B035,2023-05-25 21:00:00,0,810G0060,0,,260.62,1,0,1
B035,2023-05-25 22:00:00,0,810G0060,0,,260.59,1,0,1
B035,2023-05-25 23:00:00,0,810G0060,0,,260.56,1,0,1
B035,2023-05-26 00:00:00,0,810G0060,0,,260.54,1,0,1
B035,2023-05-26 01:00:00,0,810G0060,0,,260.52,1,0,1
B035,2023-05-26 02:00:00,0,810G0060,0,,260.51,1,0,1
B035,2023-05-26 03:00:00,0,810G0060,0,,260.5,1,0,1
B035,2023-05-26 04:00:00,0,810G0060,0,,260.49,1,0,1
B035,2023-05-26 05:00:00,0,810G0060,0,,260.48,1,0,1
B035,2023-05-26 06:00:00,0,810G0060,0,,260.47,1,0,1
B035,2023-05-26 07:00:00,0,810G0060,10.27901429,,260.47,1,0,1
B035,2023-05-26 08:00:00,0,810G0060,0,,260.46,1,0,1
B035,2023-05-26 09:00:00,0,810G0060,0,,260.46,1,0,1
B035,2023-05-26 10:00:00,0,810G0060,0,,260.45,1,0,1
B035,2023-05-26 11:00:00,0,810G0060,0,,260.44,1,0,1
B035,2023-05-26 12:00:00,0,810G0060,0.04057817269,,260.44,1,0,1
B035,2023-05-26 13:00:00,0,810G0060,0,,260.43,1,0,1
B035,2023-05-26 14:00:00,0,810G0060,0.06748762686,,260.43,1,0,1
B035,2023-05-26 15:00:00,0,810G0060,0,,260.42,1,0,1
B035,2023-05-26 16:00:00,0,810G0060,0,,260.42,1,0,1
B035,2023-05-26 17:00:00,0,810G0060,0.09570464026,,260.42,1,0,1
B035,2023-05-26 18:00:00,0,810G0060,0,,260.41,1,0,1
B035,2023-05-26 19:00:00,0,810G0060,0,,260.41,1,0,1
B035,2023-05-26 20:00:00,0,810G0060,0,,260.41,1,0,1
B035,2023-05-26 21:00:00,0,810G0060,0,,260.41,1,0,1
B035,2023-05-26 22:00:00,0,810G0060,0.02699505074,,260.41,1,0,1
B035,2023-05-26 23:00:00,0,810G0060,0.0712633281,,260.4,1,0,1
B035,2023-05-27 00:00:00,0,810G0060,0,,260.4,1,0,1
B035,2023-05-27 01:00:00,0,810G0060,0.06809860819,,260.4,1,0,1
B035,2023-05-27 02:00:00,0,810G0060,0,,260.4,1,0,1
B035,2023-05-27 03:00:00,0,810G0060,0.02699505074,,260.4,1,0,1
B035,2023-05-27 04:00:00,0,810G0060,0.01349752537,,260.39,1,0,1
B035,2023-05-27 05:00:00,0,810G0060,0,,260.39,1,0,1
B035,2023-05-27 06:00:00,0,810G0060,0,,260.39,1,0,1
B035,2023-05-27 07:00:00,0,810G0060,0.4427765407,,260.39,1,0,1
B035,2023-05-27 08:00:00,0,810G0060,0,,260.4,1,0,1
B035,2023-05-27 09:00:00,0,810G0060,0,,260.4,1,0,1
B035,2023-05-27 10:00:00,0,810G0060,0,,260.39,1,0,1
B035,2023-05-27 11:00:00,0,810G0060,0,,260.39,1,0,1
B035,2023-05-27 12:00:00,0,810G0060,0,,260.39,1,0,1
B035,2023-05-27 13:00:00,0,810G0060,0,,260.39,1,0,1
B035,2023-05-27 14:00:00,0,810G0060,0.03175891311,,260.39,1,0,1
B035,2023-05-27 15:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-27 16:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-27 17:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-27 18:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-27 19:00:00,0,810G0060,0,,260.38,1,0,1
B035,2023-05-27 20:00:00,0,810G0060,0,,260.38,1,0,1
B035,2024-02-01 19:00:00,0,810G0060,0.04130605607,,259.06,1,0,1
B035,2024-02-01 20:00:00,0,810G0060,0.0003639416916,,259.06,1,0,1
B035,2024-02-01 21:00:00,0,810G0060,0.0003219270996,,259,1,0,1
B035,2024-02-01 22:00:00,0,810G0060,0.02855831006,,259,1,0,1
B035,2024-02-01 23:00:00,0,810G0060,0.0003639416916,,259,1,0,1
B035,2024-02-02 00:00:00,0,810G0060,0.0003639416916,,259,1,0,1
B035,2024-02-02 01:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 02:00:00,0,810G0060,0.04094211438,,259,1,0,1
B035,2024-02-02 03:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 04:00:00,0,810G0060,0.0009657812988,,259,1,0,1
B035,2024-02-02 05:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 06:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 07:00:00,0,810G0060,0.1135499557,,259,1,0,1
B035,2024-02-02 08:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 09:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 10:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 11:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 12:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 13:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 14:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 15:00:00,0,810G0060,0.005257230074,,259,1,0,1
B035,2024-02-02 16:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 17:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 18:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 19:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 20:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 21:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 22:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-02 23:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 00:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 01:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 02:00:00,0,810G0060,0.04110355744,,259,1,0,1
B035,2024-02-03 03:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 04:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 05:00:00,0,810G0060,0.002451770002,,259,1,0,1
B035,2024-02-03 06:00:00,0,810G0060,0.04057817269,,259,1,0,1
B035,2024-02-03 07:00:00,0,810G0060,0.1050402229,,259,1,0,1
B035,2024-02-03 08:00:00,0,810G0060,0.04057817269,,259,1,0,1
B035,2024-02-03 09:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 10:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 11:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 12:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 13:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 14:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 15:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 16:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 17:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 18:00:00,0,810G0060,0,,259,1,0,1
B035,2024-02-03 19:00:00,0,810G0060,0.0003219270996,,259,1,0,1
B035,2024-02-03 20:00:00,0,810G0060,0.04110355744,,259,1,0,1
B035,2024-02-03 21:00:00,0,810G0060,0.06523392019,,259,1,0,1
B035,2024-02-03 22:00:00,0,810G0060,0,,259.53,1,0,1
B035,2024-02-03 23:00:00,0,810G0060,0,,259.56,1,0,1
B035,2024-02-04 00:00:00,0,810G0060,0.0197522075,,259.58,1,0,1
B035,2024-02-04 01:00:00,0,810G0060,0.004903540004,,259.59,1,0,1
B035,2024-02-04 02:00:00,0,810G0060,0,,259.6,1,0,1
B035,2024-02-04 03:00:00,0,810G0060,0.04110355744,,259.6,1,0,1
B035,2024-02-04 04:00:00,0,810G0060,0.1235197793,,259.61,1,0,1
B035,2024-02-04 05:00:00,0,810G0060,0.324574423,,259.62,1,0,1
B035,2024-02-04 06:00:00,0,810G0060,0.6719420419,,259.65,1,0,1
B035,2024-02-04 07:00:00,0,810G0060,1.212132097,,259.69,1,0,1
B035,2024-02-04 08:00:00,0,810G0060,0.9026450341,,259.8,1,0,1
B035,2024-02-04 09:00:00,0,810G0060,1.082496846,,260.25,1,0,1
B035,2024-02-04 10:00:00,0,810G0060,0.858266154,,260.24,1,0,1
B035,2024-02-04 11:00:00,0,810G0060,0.3571103301,,260.25,1,0,1
B035,2024-02-04 12:00:00,0,810G0060,0.4219918098,,260.26,1,0,1
B035,2024-02-04 13:00:00,0,810G0060,0.1218234371,,260.25,1,0,1
B035,2024-02-04 14:00:00,0,810G0060,0.1354080793,,260.23,1,0,1
B035,2024-02-04 15:00:00,0,810G0060,0,,260.14,1,0,1
B035,2024-02-04 16:00:00,0,810G0060,0,,259.81,1,0,1
B035,2024-02-04 17:00:00,0,810G0060,0,,259.45,1,0,1
B035,2024-02-04 18:00:00,0,810G0060,0,,259.39,1,0,1
B035,2024-02-04 19:00:00,0,810G0060,0,,259.39,1,0,1
B035,2024-02-04 20:00:00,0,810G0060,0,,259.39,1,0,1
B035,2024-02-04 21:00:00,0,810G0060,0,,259.37,1,0,1
B035,2024-02-04 22:00:00,0,810G0060,0,,259.36,1,0,1
B035,2024-02-04 23:00:00,0,810G0060,0,,259.35,1,0,1
B035,2024-02-05 00:00:00,0,810G0060,0,,259.33,1,0,1
B035,2024-02-05 01:00:00,0,810G0060,0,,259.32,1,0,1
B035,2024-02-05 02:00:00,0,810G0060,0,,259.32,1,0,1
B035,2024-02-05 03:00:00,0,810G0060,0.0006438541992,,259.31,1,0,1
B035,2024-02-05 04:00:00,0,810G0060,0,,259.31,1,0,1
B035,2024-02-05 05:00:00,0,810G0060,0,,259.3,1,0,1
B035,2024-02-05 06:00:00,0,810G0060,0.04057817269,,259.3,1,0,1
B035,2024-02-05 07:00:00,0,810G0060,3.275404503,,259.29,1,0,1
B035,2024-02-05 08:00:00,0,810G0060,0,,259.29,1,0,1
B035,2024-02-05 09:00:00,0,810G0060,0.08220711489,,259.28,1,0,1
B035,2024-02-05 10:00:00,0,810G0060,0.04302994269,,259.28,1,0,1
B035,2024-02-05 11:00:00,0,810G0060,1.291510106,,259.28,1,0,1
B035,2024-02-05 12:00:00,0,810G0060,0.08937291125,,259.27,1,0,1
B035,2024-02-05 13:00:00,0,810G0060,0,,,1,0,0
B035,2024-02-05 14:00:00,0,810G0060,0,,259.27,1,0,1
B035,2024-02-05 15:00:00,0,810G0060,0.005257230074,,259.26,1,0,1
B035,2024-02-05 16:00:00,0,810G0060,0.0003219270996,,259.49,1,0,1
B035,2024-02-05 17:00:00,0,810G0060,0.04783370762,,259.74,1,0,1
B035,2024-02-05 18:00:00,0,810G0060,0,,259.85,1,0,1
B035,2024-02-05 19:00:00,0,810G0060,0,,259.9,1,0,1
B035,2024-02-05 20:00:00,0,810G0060,0,,260,1,0,1
B035,2024-02-05 21:00:00,0,810G0060,0.0003219270996,,260.07,1,0,1
B035,2024-02-05 22:00:00,0,810G0060,0,,260.09,1,0,1
B035,2024-02-05 23:00:00,0,810G0060,0,,260.09,1,0,1
B035,2024-02-06 00:00:00,0,810G0060,0,,260.09,1,0,1
B035,2024-02-06 01:00:00,0,810G0060,0,,260.09,1,0,1
B035,2024-02-06 02:00:00,0,810G0060,0,,260.09,1,0,1
B035,2024-02-06 03:00:00,0,810G0060,0,,260.09,1,0,1
B035,2024-02-06 04:00:00,0,810G0060,0.0003219270996,,260.08,1,0,1
B035,2024-02-06 05:00:00,0,810G0060,0,,260.08,1,0,1
B035,2024-02-06 06:00:00,0,810G0060,0,,260.08,1,0,1
B035,2024-02-06 07:00:00,0,810G0060,1.538742296,,260.08,1,0,1
B035,2024-02-06 08:00:00,0,810G0060,0,,260.15,1,0,1
B035,2024-02-06 09:00:00,0,810G0060,0,,260.13,1,0,1
B035,2024-02-06 10:00:00,0,810G0060,0.0197522075,,260.13,1,0,1
B035,2024-02-06 11:00:00,0,810G0060,0.02855831006,,260.12,1,0,1
B035,2024-02-06 12:00:00,0,810G0060,0,,260.13,1,0,1
B035,2024-02-06 13:00:00,0,810G0060,0.04335186979,,260.14,1,0,1
B035,2024-02-06 14:00:00,0,810G0060,0.0006438541992,,260.14,1,0,1
B035,2024-02-06 15:00:00,0,810G0060,0.1812052996,,260.14,1,0,1
B035,2024-06-06 23:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-07 00:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-07 01:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-07 02:00:00,0,810G0060,0,,259.17,1,0,1
B035,2024-06-07 03:00:00,0,810G0060,0,,259.16,1,0,1
B035,2024-06-07 04:00:00,0,810G0060,0.106630501,,259.16,1,0,1
B035,2024-06-07 05:00:00,0,810G0060,0,,259.16,1,0,1
B035,2024-06-07 06:00:00,0,810G0060,0,,259.16,1,0,1
B035,2024-06-07 07:00:00,0,810G0060,0.1253852564,,259.16,1,0,1
B035,2024-06-07 08:00:00,0,810G0060,0.01349752537,,259.16,1,0,1
B035,2024-06-07 09:00:00,0,810G0060,0.04783370762,,259.17,1,0,1
B035,2024-06-07 10:00:00,0,810G0060,0,,259.16,1,0,1
B035,2024-06-07 11:00:00,0,810G0060,0.01349752537,,259.16,1,0,1
B035,2024-06-07 12:00:00,0,810G0060,0,,259.16,1,0,1
B035,2024-06-07 13:00:00,0,810G0060,0.01349752537,,259.16,1,0,1
B035,2024-06-07 14:00:00,0,810G0060,0.01349752537,,259.16,1,0,1
B035,2024-06-07 15:00:00,0,810G0060,0,,259.16,1,0,1
B035,2024-06-07 16:00:00,0,810G0060,0.02699505074,,259.16,1,0,1
B035,2024-06-07 17:00:00,0,810G0060,0.01349752537,,259.15,1,0,1
B035,2024-06-07 18:00:00,0,810G0060,0,,259.15,1,0,1
B035,2024-06-07 19:00:00,0,810G0060,0.01349752537,,259.16,1,0,1
B035,2024-06-07 20:00:00,0,810G0060,0.01349752537,,259.16,1,0,1
B035,2024-06-07 21:00:00,0,810G0060,0,,259.16,1,0,1
B035,2024-06-07 22:00:00,0,810G0060,0.01349752537,,259.15,1,0,1
B035,2024-06-07 23:00:00,0,810G0060,0,,259.15,1,0,1
