GRAPH_ID,TIMESTAMP,NODE_INDEX,STATION_ID,RAIN_MM,FLOW,WATER_LEVEL,RAIN_MASK,FLOW_MASK,WATER_LEVEL_MASK
B029,2021-06-29 11:00:00,0,613E0590,0,,285.15,1,0,1
B029,2021-06-29 11:00:00,1,613H1300,0,,259.64,1,0,1
B029,2021-06-29 12:00:00,0,613E0590,0.6832572959,,285.15,1,0,1
B029,2021-06-29 12:00:00,1,613H1300,0.4122796349,,259.59,1,0,1
B029,2021-06-29 13:00:00,0,613E0590,0.113876216,,285.14,1,0,1
B029,2021-06-29 13:00:00,1,613H1300,0,,259.54,1,0,1
B029,2021-06-29 14:00:00,0,613E0590,0,,285.13,1,0,1
B029,2021-06-29 14:00:00,1,613H1300,0,,259.52,1,0,1
B029,2021-06-29 15:00:00,0,613E0590,0,,285.12,1,0,1
B029,2021-06-29 15:00:00,1,613H1300,0,,259.51,1,0,1
B029,2021-06-29 16:00:00,0,613E0590,0,,285.12,1,0,1
B029,2021-06-29 16:00:00,1,613H1300,0,,259.48,1,0,1
B029,2021-06-29 17:00:00,0,613E0590,0,,,1,0,0
B029,2021-06-29 17:00:00,1,613H1300,0,,259.48,1,0,1
B029,2021-06-29 18:00:00,0,613E0590,0,,285.11,1,0,1
B029,2021-06-29 18:00:00,1,613H1300,0,,259.48,1,0,1
B029,2021-06-29 19:00:00,0,613E0590,0,,285.11,1,0,1
B029,2021-06-29 19:00:00,1,613H1300,0,,259.5,1,0,1
B029,2021-06-29 20:00:00,0,613E0590,0,,285.11,1,0,1
B029,2021-06-29 20:00:00,1,613H1300,0,,259.5,1,0,1
B029,2021-06-29 21:00:00,0,613E0590,0,,285.11,1,0,1
B029,2021-06-29 21:00:00,1,613H1300,0,,259.51,1,0,1
B029,2021-06-29 22:00:00,0,613E0590,0,,285.11,1,0,1
B029,2021-06-29 22:00:00,1,613H1300,0,,259.51,1,0,1
B029,2021-06-29 23:00:00,0,613E0590,0,,285.1,1,0,1
B029,2021-06-29 23:00:00,1,613H1300,0,,259.5,1,0,1
B029,2021-06-30 00:00:00,0,613E0590,0,,285.1,1,0,1
B029,2021-06-30 00:00:00,1,613H1300,0,,259.52,1,0,1
B029,2021-06-30 01:00:00,0,613E0590,0,,285.1,1,0,1
B029,2021-06-30 01:00:00,1,613H1300,0,,259.53,1,0,1
B029,2021-06-30 02:00:00,0,613E0590,0,,285.1,1,0,1
B029,2021-06-30 02:00:00,1,613H1300,0,,259.5,1,0,1
B029,2021-06-30 03:00:00,0,613E0590,0,,285.09,1,0,1
B029,2021-06-30 03:00:00,1,613H1300,0.003346324846,,259.5,1,0,1
B029,2021-06-30 04:00:00,0,613E0590,0.002344054409,,285.09,1,0,1
B029,2021-06-30 04:00:00,1,613H1300,0.1046999857,,259.52,1,0,1
B029,2021-06-30 05:00:00,0,613E0590,0.09134302208,,285.09,1,0,1
B029,2021-06-30 05:00:00,1,613H1300,0.0251828643,,259.52,1,0,1
B029,2021-06-30 06:00:00,0,613E0590,0,,285.09,1,0,1
B029,2021-06-30 06:00:00,1,613H1300,0.003346324846,,259.52,1,0,1
B029,2021-06-30 07:00:00,0,613E0590,0.8890625476,,285.09,1,0,1
B029,2021-06-30 07:00:00,1,613H1300,0.03187551399,,259.52,1,0,1
B029,2021-06-30 08:00:00,0,613E0590,0.178429052,,285.09,1,0,1
B029,2021-06-30 08:00:00,1,613H1300,1.649646368,,259.52,1,0,1
B029,2021-06-30 09:00:00,0,613E0590,0.6974917983,,285.09,1,0,1
B029,2021-06-30 09:00:00,1,613H1300,0.0006112788533,,259.52,1,0,1
B029,2021-06-30 10:00:00,0,613E0590,0.03913076587,,285.09,1,0,1
B029,2021-06-30 10:00:00,1,613H1300,0.08245592697,,259.52,1,0,1
B029,2021-06-30 11:00:00,0,613E0590,0.03795873866,,285.09,1,0,1
B029,2021-06-30 11:00:00,1,613H1300,0,,259.52,1,0,1
B029,2021-06-30 12:00:00,0,613E0590,0.07884754534,,285.09,1,0,1
B029,2021-06-30 12:00:00,1,613H1300,0.03856816368,,259.51,1,0,1
B029,2021-06-30 13:00:00,0,613E0590,0.7457670476,,285.09,1,0,1
B029,2021-06-30 13:00:00,1,613H1300,0.582136067,,259.51,1,0,1
B029,2021-06-30 14:00:00,0,613E0590,0.5795535163,,285.1,1,0,1
B029,2021-06-30 14:00:00,1,613H1300,0.7023601715,,259.5,1,0,1
B029,2021-06-30 15:00:00,0,613E0590,0.2228129263,,285.11,1,0,1
B029,2021-06-30 15:00:00,1,613H1300,0.3689473959,,259.5,1,0,1
B029,2021-06-30 16:00:00,0,613E0590,0,,285.13,1,0,1
B029,2021-06-30 16:00:00,1,613H1300,0.0002037596178,,259.48,1,0,1
B029,2021-06-30 17:00:00,0,613E0590,0,,285.15,1,0,1
B029,2021-06-30 17:00:00,1,613H1300,0,,259.51,1,0,1
B029,2021-06-30 18:00:00,0,613E0590,0,,285.16,1,0,1
B029,2021-06-30 18:00:00,1,613H1300,0.04122796349,,259.52,1,0,1
B029,2021-06-30 19:00:00,0,613E0590,0,,285.17,1,0,1
B029,2021-06-30 19:00:00,1,613H1300,0.0004075192355,,259.51,1,0,1
B029,2021-06-30 20:00:00,0,613E0590,0.03854475226,,285.18,1,0,1
B029,2021-06-30 20:00:00,1,613H1300,0.02061398174,,259.48,1,0,1
B029,2021-06-30 21:00:00,0,613E0590,0,,285.17,1,0,1
B029,2021-06-30 21:00:00,1,613H1300,0.02061398174,,259.52,1,0,1
B029,2021-06-30 22:00:00,0,613E0590,0,,285.17,1,0,1
B029,2021-06-30 22:00:00,1,613H1300,0.006692649692,,259.5,1,0,1
B029,2021-06-30 23:00:00,0,613E0590,0.0935169006,,285.16,1,0,1
B029,2021-06-30 23:00:00,1,613H1300,0.003346324846,,259.49,1,0,1
B029,2021-07-01 00:00:00,0,613E0590,0.03008916495,,285.16,1,0,1
B029,2021-07-01 00:00:00,1,613H1300,0.01271826597,,259.49,1,0,1
B029,2021-07-01 01:00:00,0,613E0590,0.03795873866,,285.15,1,0,1
B029,2021-07-01 01:00:00,1,613H1300,0,,259.48,1,0,1
B029,2021-07-01 02:00:00,0,613E0590,0,,285.15,1,0,1
B029,2021-07-01 02:00:00,1,613H1300,0,,259.49,1,0,1
B029,2021-07-01 03:00:00,0,613E0590,0,,285.14,1,0,1
B029,2021-07-01 03:00:00,1,613H1300,0.0002037596178,,259.49,1,0,1
B029,2021-07-01 04:00:00,0,613E0590,0,,285.14,1,0,1
B029,2021-07-01 04:00:00,1,613H1300,0,,259.5,1,0,1
B029,2021-07-01 05:00:00,0,613E0590,0.01759942327,,285.14,1,0,1
B029,2021-07-01 05:00:00,1,613H1300,0,,259.51,1,0,1
B029,2021-07-01 06:00:00,0,613E0590,0.03795873866,,,1,0,0
B029,2021-07-01 06:00:00,1,613H1300,0.02061398174,,259.51,1,0,1
B029,2021-07-01 07:00:00,0,613E0590,8.646305318,,285.13,1,0,1
B029,2021-07-01 07:00:00,1,613H1300,9.661922228,,259.51,1,0,1
B029,2021-07-01 08:00:00,0,613E0590,0.03008916495,,285.13,1,0,1
B029,2021-07-01 08:00:00,1,613H1300,0.1982441017,,259.51,1,0,1
B029,2021-07-01 09:00:00,0,613E0590,0,,285.12,1,0,1
B029,2021-07-01 09:00:00,1,613H1300,0.02061398174,,259.52,1,0,1
B029,2021-07-01 10:00:00,0,613E0590,0,,285.12,1,0,1
B029,2021-07-01 10:00:00,1,613H1300,0,,259.51,1,0,1
B029,2021-07-01 11:00:00,0,613E0590,0,,285.12,1,0,1
B029,2021-07-01 11:00:00,1,613H1300,0,,259.51,1,0,1
B029,2021-07-01 12:00:00,0,613E0590,0.1758354108,,,1,0,0
B029,2021-07-01 12:00:00,1,613H1300,0.4973693846,,259.52,1,0,1
B029,2021-07-01 13:00:00,0,613E0590,0.6571085479,,285.12,1,0,1
B029,2021-07-01 13:00:00,1,613H1300,0.05394622946,,259.53,1,0,1
B029,2021-07-01 14:00:00,0,613E0590,0,,285.12,1,0,1
B029,2021-07-01 14:00:00,1,613H1300,0,,259.51,1,0,1
B029,2022-05-05 07:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 07:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-05-05 08:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 08:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-05-05 09:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 09:00:00,1,613H1300,0,,259.93,1,0,1
B029,2022-05-05 10:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 10:00:00,1,613H1300,0,,259.93,1,0,1
B029,2022-05-05 11:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 11:00:00,1,613H1300,0,,259.94,1,0,1
B029,2022-05-05 12:00:00,0,613E0590,0,,285.05,1,0,1
B029,2022-05-05 12:00:00,1,613H1300,0,,259.94,1,0,1
B029,2022-05-05 13:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 13:00:00,1,613H1300,0,,260.06,1,0,1
B029,2022-05-05 14:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 14:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-05-05 15:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 15:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-05-05 16:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 16:00:00,1,613H1300,0,,259.96,1,0,1
B029,2022-05-05 17:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 17:00:00,1,613H1300,0,,259.99,1,0,1
B029,2022-05-05 18:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-05 18:00:00,1,613H1300,0,,259.99,1,0,1
B029,2022-05-05 19:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-05 19:00:00,1,613H1300,0,,260,1,0,1
B029,2022-05-05 20:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-05 20:00:00,1,613H1300,0,,260,1,0,1
B029,2022-05-05 21:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-05 21:00:00,1,613H1300,0,,260,1,0,1
B029,2022-05-05 22:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-05 22:00:00,1,613H1300,0,,260,1,0,1
B029,2022-05-05 23:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-05 23:00:00,1,613H1300,0,,259.99,1,0,1
B029,2022-05-06 00:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-06 00:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-05-06 01:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-06 01:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-05-06 02:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-06 02:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-05-06 03:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-06 03:00:00,1,613H1300,0,,259.98,1,0,1
B029,2022-05-06 04:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-06 04:00:00,1,613H1300,0,,260,1,0,1
B029,2022-05-06 05:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-06 05:00:00,1,613H1300,0,,259.96,1,0,1
B029,2022-05-06 06:00:00,0,613E0590,0,,285.03,1,0,1
B029,2022-05-06 06:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-05-06 07:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 07:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-05-06 08:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 08:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-05-06 09:00:00,0,613E0590,0,,,1,0,0
B029,2022-05-06 09:00:00,1,613H1300,0,,259.94,1,0,1
B029,2022-05-06 10:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 10:00:00,1,613H1300,0,,259.96,1,0,1
B029,2022-05-06 11:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 11:00:00,1,613H1300,0,,259.97,1,0,1
B029,2022-05-06 12:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 12:00:00,1,613H1300,0,,260,1,0,1
B029,2022-05-06 13:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 13:00:00,1,613H1300,0,,260.01,1,0,1
B029,2022-05-06 14:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 14:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-05-06 15:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 15:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-05-06 16:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 16:00:00,1,613H1300,0,,260,1,0,1
B029,2022-05-06 17:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 17:00:00,1,613H1300,0,,260.01,1,0,1
B029,2022-05-06 18:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 18:00:00,1,613H1300,0,,260.03,1,0,1
B029,2022-05-06 19:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 19:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-05-06 20:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 20:00:00,1,613H1300,0,,260.01,1,0,1
B029,2022-05-06 21:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 21:00:00,1,613H1300,0,,260.01,1,0,1
B029,2022-05-06 22:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 22:00:00,1,613H1300,0.04143172311,,260.01,1,0,1
B029,2022-05-06 23:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-06 23:00:00,1,613H1300,0,,260,1,0,1
B029,2022-05-07 00:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 00:00:00,1,613H1300,0,,260.03,1,0,1
B029,2022-05-07 01:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 01:00:00,1,613H1300,0,,260.03,1,0,1
B029,2022-05-07 02:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 02:00:00,1,613H1300,0,,260.04,1,0,1
B029,2022-05-07 03:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 03:00:00,1,613H1300,0,,260.04,1,0,1
B029,2022-05-07 04:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 04:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-05-07 05:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 05:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-05-07 06:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 06:00:00,1,613H1300,0,,260.04,1,0,1
B029,2022-05-07 07:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 07:00:00,1,613H1300,0.04143172311,,260.04,1,0,1
B029,2022-05-07 08:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 08:00:00,1,613H1300,0.02061398174,,260.04,1,0,1
B029,2022-05-07 09:00:00,0,613E0590,0.02556549696,,285.04,1,0,1
B029,2022-05-07 09:00:00,1,613H1300,0.2413582971,,260.03,1,0,1
B029,2022-05-07 10:00:00,0,613E0590,0.04768858822,,285.04,1,0,1
B029,2022-05-07 10:00:00,1,613H1300,0.07476397082,,260.04,1,0,1
B029,2022-05-07 11:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 11:00:00,1,613H1300,0,,260.04,1,0,1
B029,2022-05-07 12:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 12:00:00,1,613H1300,0,,260.01,1,0,1
B029,2022-05-07 13:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 13:00:00,1,613H1300,0,,260.03,1,0,1
B029,2022-05-07 14:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 14:00:00,1,613H1300,0,,260.02,1,0,1
B029,2022-05-07 15:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 15:00:00,1,613H1300,0,,260.04,1,0,1
B029,2022-05-07 16:00:00,0,613E0590,0.01248974168,,285.04,1,0,1
B029,2022-05-07 16:00:00,1,613H1300,0.02712236345,,260.04,1,0,1
B029,2022-05-07 17:00:00,0,613E0590,0.001172027204,,285.04,1,0,1
B029,2022-05-07 17:00:00,1,613H1300,0.165930652,,260.06,1,0,1
B029,2022-05-07 18:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 18:00:00,1,613H1300,0,,260.05,1,0,1
B029,2022-05-07 19:00:00,0,613E0590,0.0005860136022,,285.04,1,0,1
B029,2022-05-07 19:00:00,1,613H1300,0.04143172311,,260.07,1,0,1
B029,2022-05-07 20:00:00,0,613E0590,0.01759942327,,285.04,1,0,1
B029,2022-05-07 20:00:00,1,613H1300,0.006692649692,,260.07,1,0,1
B029,2022-05-07 21:00:00,0,613E0590,0,,285.04,1,0,1
B029,2022-05-07 21:00:00,1,613H1300,0.01338529938,,260.06,1,0,1
B029,2022-05-07 22:00:00,0,613E0590,0.01248974168,,,1,0,0
B029,2022-05-07 22:00:00,1,613H1300,0.01606459082,,260.07,1,0,1
